ID,timestamp,cpu_type,cpu_limit,ram_limit,cpu_usage,ram_usage,num_req,conc_lvl,latency
40046,2022-03-18 21:52:07,Intel Pentium Gold G6405,1.3,384M,0.139327,52371456.0,500,51,5061000
1918,2022-03-18 16:06:10,Intel Xeon Platinum 8368,1.9,768M,0.115561,52264960.0,700,51,5241000
10138,2021-11-12 18:03:57,AMD EPYC 7543,2.0,71M,0.377747,63758336.0,600,101,10751000
24353,2021-11-10 10:35:59,AMD EPYC 7643,1.5,72M,1.498091,133685248.0,700,101,10895000
54270,2021-11-04 07:57:29,AMD EPYC 7313,1.5,75M,0.333713,60657664.0,500,21,2002000
18392,2021-10-28 12:27:28,AMD Ryzen 5 5500U,2.0,100M,0.358824,59592704.0,600,11,1053000
20216,2022-03-17 23:24:58,Intel Xeon Platinum 8368,0.9,640M,0.029343,53792768.0,100,51,4976000
53468,2022-03-18 21:16:19,AMD EPYC 7663,1.4,640M,0.201659,49950720.0,900,11,1059000
54614,2021-11-13 18:16:07,Intel Xeon Platinum 8360Y,2.5,70M,0.316316,59527168.0,500,1,47000
19591,2022-03-11 07:21:21,AMD Ryzen 3 5300G,0.3,896M,0.048667,50651136.0,100,71,6922000
40621,2022-03-19 00:35:51,Intel Xeon Gold 6330,1.0,768M,0.066768,51752960.0,200,21,2017000
28233,2022-03-11 15:14:36,Intel Pentium Gold G6505,0.1,640M,0.093905,54353920.0,300,31,12097000
36548,2022-03-17 00:55:40,AMD EPYC 72F3,0.9,256M,0.134529,50880512.0,500,11,1073000
44403,2022-03-17 13:38:49,Intel Core i5-11400F,1.9,1024M,0.152695,50561024.0,400,11,1052000
34167,2021-10-29 09:20:56,Intel Core i9-11900,4.0,150M,0.31475,58056704.0,600,61,6434000
13260,2022-03-17 14:54:20,Intel Xeon Gold 5315Y,1.8,640M,0.155426,51630080.0,700,11,1012000
33309,2022-03-18 02:35:03,AMD EPYC 74F3,0.6,256M,0.12621,51486720.0,400,51,4822000
12973,2022-03-16 17:42:26,Intel Core i7-11700KF,1.6,896M,0.0,8527872.0,100,1,29000
24743,2021-10-28 06:19:14,Intel Xeon Silver 4310,1.5,100M,0.283049,59142144.0,300,41,3904000
49764,2021-11-13 00:22:04,Intel Core i5-11400F,2.0,68M,0.426359,57589760.0,700,81,7759000
2168,2022-03-11 07:28:56,AMD Ryzen 9 5980HS,0.3,1024M,0.132393,58855424.0,200,101,10618000
45243,2022-03-19 00:18:08,Intel Core i7-11700KF,1.1,512M,0.168451,48631808.0,900,31,3147000
37831,2021-11-05 07:34:35,Intel Xeon Platinum 8352M,2.5,80M,0.327805,55185408.0,400,31,3059000
22336,2022-03-18 00:35:18,Intel Xeon Platinum 8360H,0.8,512M,0.132131,49750016.0,400,51,4767000
11747,2022-03-18 19:43:56,Intel Xeon Platinum 8356H,1.5,1024M,0.192314,49344512.0,400,11,1064000
47989,2022-03-18 00:45:52,Intel Xeon Gold 6328H,0.8,512M,0.154773,48701440.0,600,41,3853000
57883,2022-03-18 01:25:40,Intel Core i3-10305,0.7,768M,0.064883,47702016.0,200,31,3268000
38941,2021-11-10 03:14:50,Intel Pentium Gold G6405T,1.0,70M,0.258153,58806272.0,100,61,6345000
25638,2021-11-11 09:10:05,Intel Xeon Gold 5318Y,2.5,69M,0.374313,64462848.0,1000,101,9440000
6864,2022-03-17 09:03:12,Intel Xeon Platinum 8354H,0.2,1024M,0.193727,51765248.0,600,21,7487000
13559,2022-03-17 05:49:54,Intel Xeon Gold 6328HL,0.4,256M,0.027347,45953024.0,100,51,5262000
44543,2022-03-18 22:24:54,Intel Xeon Gold 6336Y,1.3,896M,0.242881,49610752.0,1000,11,1041000
35716,2022-03-19 03:36:11,Intel Core i5-11600KF,0.7,384M,0.035035,50831360.0,200,1,38000
34089,2022-03-18 08:17:12,AMD EPYC 7513,0.2,896M,0.196473,60432384.0,900,1,121000
3682,2022-03-16 18:06:33,AMD EPYC 7763,1.6,768M,0.152993,50860032.0,600,51,5111000
6603,2021-11-11 23:16:14,Intel Xeon Gold 5317,3.0,72M,0.319608,61775872.0,400,101,10079000
38240,2022-03-11 15:28:06,Intel Core i5-11600,1.6,768M,0.227123,51015680.0,800,11,1123000
55755,2021-11-13 09:25:26,Intel Xeon Silver 4316,3.5,66M,1.158273,54669312.0,1000,21,2045000
9375,2021-11-11 06:33:23,Intel Xeon Silver 4310T,1.0,68M,0.406995,60956672.0,800,11,994000
20498,2022-03-11 02:26:22,AMD EPYC 72F3,0.2,896M,0.200578,72097792.0,900,1,205000
43544,2022-03-19 02:03:46,Intel Xeon Gold 6338N,0.9,512M,0.190617,51408896.0,700,41,3689000
54101,2022-03-19 02:46:34,Intel Core i7-11700,0.8,1024M,0.154619,51220480.0,400,51,5168000
54809,2021-10-27 22:02:52,Intel Xeon Gold 5320T,1.0,200M,0.416729,58875904.0,900,21,1961000
39687,2021-11-13 18:24:48,AMD Ryzen 3 5300G,2.5,70M,0.318326,59928576.0,500,91,9113000
30526,2022-03-10 21:55:52,Intel Xeon Gold 5318H,0.2,256M,0.201266,66752512.0,500,71,45200000
1202,2022-03-19 03:53:30,Intel Core i5-11500,0.7,1024M,0.131186,50802688.0,600,1,57000
54390,2021-11-10 10:57:19,Intel Xeon Gold 6330H,1.5,71M,0.182167,55959552.0,100,71,7504000
34392,2022-03-18 23:26:40,Intel Xeon Gold 6328HL,1.2,384M,0.190835,46694400.0,1000,21,2032000
5805,2022-03-16 20:29:04,Intel Core i9-11900F,1.4,768M,0.099407,50253824.0,900,41,4132000
8732,2021-11-13 08:43:24,Intel Core i7-11700F,2.5,75M,0.433484,61915136.0,500,101,10382000
47385,2022-03-18 03:24:45,AMD Ryzen 9 5980HS,0.5,512M,0.02441,46489600.0,100,51,5484000
3198,2022-03-17 06:19:06,AMD EPYC 72F3,0.4,640M,0.163079,49553408.0,700,31,3122000
24321,2021-11-10 01:39:46,Intel Xeon Gold 6330H,0.5,72M,0.486703,67485696.0,800,1,96000
38519,2022-03-06 14:02:33,Intel Xeon Gold 5320H,0.2,128M,0.076302,51519488.0,100,31,6401000
21299,2021-11-13 03:28:31,Intel Xeon Gold 6312U,2.0,66M,0.293798,49860608.0,200,61,5920000
48820,2021-11-10 05:03:18,Intel Xeon Platinum 8358,0.5,71M,0.488332,62476288.0,800,61,9389000
33705,2022-03-17 16:41:07,Intel Core i7-11700KF,1.6,384M,0.131515,51146752.0,500,11,1030000
18798,2022-03-10 10:02:09,Intel Xeon Gold 6330,0.1,128M,0.100347,56598528.0,900,11,16497000
22550,2021-11-09 10:15:22,Intel Xeon Platinum 8352M,0.5,73M,0.457576,67760128.0,700,91,13811000
36216,2021-11-03 16:35:19,Intel Core i7-11700KF,1.0,85M,0.333427,60936192.0,900,71,7245000
30149,2022-03-18 07:21:22,Intel Xeon Platinum 8380HL,0.2,384M,0.195358,53153792.0,600,31,10593000
58488,2022-03-18 02:26:54,Intel Xeon Platinum 8360H,0.6,384M,0.093589,53186560.0,200,51,5216000
28455,2022-03-17 15:33:41,Intel Xeon Silver 4309Y,1.7,128M,0.13144,47828992.0,300,31,3029000
23661,2022-03-19 05:24:59,Intel Xeon Platinum 8354H,0.6,896M,0.117814,51339264.0,900,41,4060000
26273,2022-03-19 03:13:26,AMD Ryzen 3 5300G,0.8,256M,0.103795,50679808.0,800,51,4993000
26594,2022-03-11 01:08:57,Intel Xeon Platinum 8358P,0.2,896M,0.202258,61427712.0,800,31,18693000
40607,2022-03-19 03:42:21,AMD EPYC 73F3,0.7,256M,0.118272,48914432.0,300,51,4856000
30900,2021-11-15 04:00:01,Intel Core i9-11900KF,3.5,75M,0.339783,60743680.0,500,11,959000
17188,2022-03-17 07:02:08,AMD EPYC 7713,0.3,640M,0.116266,50626560.0,400,1,107000
382,2021-11-05 01:28:13,Intel Core i9-11900,2.5,95M,0.221527,56111104.0,200,31,3026000
30775,2022-03-18 05:08:10,Intel Core i7-11700F,0.4,1024M,0.109602,51646464.0,900,1,38000
14137,2021-11-14 08:17:16,Intel Xeon Platinum 8352V,3.0,74M,0.25067,54513664.0,200,61,6023000
36149,2022-03-11 08:53:01,Intel Xeon Platinum 8360Y,0.3,768M,0.218903,63758336.0,900,1,125000
18503,2022-03-11 05:41:47,AMD EPYC 7713,0.2,768M,0.201349,71962624.0,1000,81,56796000
24781,2021-11-12 05:55:52,Intel Xeon Gold 5318H,3.0,69M,0.425438,53682176.0,1000,21,1941000
27854,2021-11-13 08:18:13,AMD EPYC 7343,3.5,66M,0.488124,58322944.0,600,21,1934000
5623,2022-03-16 19:35:38,Intel Xeon Gold 6330,1.5,128M,0.184361,49979392.0,1000,21,2021000
42428,2021-10-28 19:34:25,Intel Core i3-10305,3.0,200M,0.321414,52523008.0,400,31,3205000
30176,2022-03-18 18:55:24,Intel Xeon Gold 5320,1.6,256M,0.204916,46665728.0,600,21,1969000
2884,2021-11-14 08:52:54,Intel Xeon Gold 6328H,3.0,74M,0.351559,59555840.0,600,71,6969000
44841,2021-10-27 11:40:11,Intel Pentium Gold G6505T,0.5,200M,0.466558,71139328.0,800,1,93000
36099,2021-11-11 07:59:19,Intel Xeon Platinum 8376H,2.5,69M,0.393836,59650048.0,600,21,1794000
5532,2022-03-11 09:38:36,Intel Core i9-11900T,0.4,512M,0.029258,43810816.0,100,41,3067000
8312,2022-03-16 22:57:52,Intel Xeon Platinum 8351N,1.1,1024M,0.126878,49025024.0,500,31,3297000
49255,2021-11-15 21:26:11,Intel Core i3-10305,3.5,66M,0.343844,59920384.0,700,91,9222000
47083,2022-03-07 06:47:20,Intel Xeon Platinum 8351N,0.2,128M,0.177896,62255104.0,400,41,7638000
52821,2022-03-07 18:12:02,AMD Ryzen 9 5980HS,0.1,768M,0.096654,43003904.0,100,21,55099000
12804,2022-03-19 05:00:30,AMD EPYC 72F3,0.6,512M,0.169589,51200000.0,600,51,5205000
51424,2022-03-18 21:56:05,Intel Core i5-11500T,1.3,256M,0.166148,50032640.0,600,31,3063000
35402,2022-03-17 20:42:44,Intel Xeon Gold 6328H,1.2,640M,0.136696,50032640.0,500,51,4914000
5191,2022-03-18 19:20:37,Intel Xeon Silver 4310T,1.6,256M,0.215892,48152576.0,900,31,3019000
32507,2022-03-17 07:19:46,Intel Core i3-10305,0.3,384M,0.111365,51265536.0,600,51,5177000
4680,2021-10-29 06:51:38,Intel Core i5-11500,4.0,200M,0.240701,53129216.0,200,51,5375000
3310,2022-03-16 16:11:53,Intel Xeon Gold 6328HL,1.8,384M,0.149305,49545216.0,700,31,2868000
47609,2021-11-10 18:53:52,Intel Pentium Gold G6405,2.0,68M,0.51983,60710912.0,200,11,1113000
23603,2022-03-17 13:37:55,Intel Core i5-11400,1.9,896M,0.106858,49799168.0,400,1,37000
38223,2022-03-17 17:15:00,Intel Xeon Gold 5318S,1.6,768M,0.115124,51539968.0,900,51,4779000
2653,2022-03-18 22:13:28,Intel Xeon Gold 6312U,1.3,256M,0.130209,51875840.0,800,51,4726000
46752,2021-10-29 01:02:16,Intel Pentium Gold G6405T,3.5,200M,0.0,8757248.0,100,1,43000
58112,2022-03-18 22:19:09,AMD EPYC 72F3,1.3,1024M,0.234839,49795072.0,900,31,2994000
56134,2021-11-03 23:59:08,Intel Xeon Gold 6312U,1.5,95M,0.3152,58732544.0,400,21,2048000
2733,2022-03-11 17:20:13,Intel Xeon Gold 5318S,1.8,256M,0.170536,48406528.0,600,41,4053000
31155,2022-03-17 21:56:04,AMD EPYC 7443,1.1,512M,0.123444,52129792.0,800,1,37000
25141,2022-03-19 06:47:03,AMD EPYC 7713,0.4,384M,0.172233,49377280.0,300,21,2078000
35299,2022-03-19 08:50:24,Intel Xeon Gold 6328HL,0.3,384M,0.112843,53432320.0,1000,51,5020000
837,2022-03-16 23:00:00,Intel Xeon Gold 6314U,1.1,896M,0.14431,52813824.0,500,51,5136000
12889,2022-03-11 17:03:11,Intel Xeon Gold 5315Y,1.8,640M,0.141038,45621248.0,300,31,3183000
2752,2022-03-18 20:36:04,AMD EPYC 74F3,1.4,384M,0.02655,46678016.0,100,51,4606000
32478,2022-03-19 09:43:06,AMD Ryzen 5 5500U,0.2,1024M,0.193409,52240384.0,600,21,7497000
20989,2021-10-28 18:27:18,AMD Ryzen 7 5800HS,2.5,100M,0.377979,60448768.0,800,11,1043000
32354,2021-11-12 06:24:37,AMD Ryzen 7 5700G,3.0,68M,0.323787,56795136.0,300,81,8055000
3138,2022-03-19 00:00:58,Intel Xeon Platinum 8368,1.1,640M,0.244044,46100480.0,700,21,1968000
33696,2022-03-18 02:31:48,Intel Xeon Platinum 8360HL,0.6,768M,0.155029,48959488.0,400,11,1035000
45724,2021-11-11 13:15:51,AMD EPYC 7763,1.5,75M,0.315205,62439424.0,400,101,9673000
22109,2022-03-11 15:06:45,AMD EPYC 7713,0.1,256M,0.097008,49467392.0,200,31,24297000
17222,2022-03-10 20:18:51,Intel Xeon Gold 6338N,0.2,640M,0.193895,66592768.0,300,101,52391000
46297,2021-10-28 00:56:28,Intel Xeon Platinum 8360HL,1.0,100M,0.348203,57991168.0,500,51,5210000
46444,2021-10-26 22:35:14,AMD Ryzen 7 5700G,0.5,400M,0.413589,58232832.0,500,31,4005000
48121,2022-03-19 08:34:54,Intel Pentium Gold G6605,0.3,128M,0.189469,50540544.0,900,21,1974000
7403,2022-03-16 16:43:39,Intel Xeon Platinum 8380,1.7,896M,0.0,41623552.0,100,11,1023000
56657,2021-11-09 20:04:01,AMD EPYC 7713,0.5,71M,0.374882,57573376.0,400,41,5928000
27838,2022-03-07 09:31:51,AMD EPYC 7763,0.2,128M,0.192507,62898176.0,700,11,1981000
10008,2022-03-19 09:29:13,Intel Xeon Gold 5320T,0.2,896M,0.188886,53059584.0,500,31,3145000
55490,2021-11-02 20:10:04,Intel Xeon Platinum 8352S,0.5,90M,0.0,43425792.0,100,11,1097000
40578,2021-11-11 02:11:10,AMD EPYC 7443,1.0,70M,0.309563,58368000.0,400,21,1923000
3386,2021-11-04 07:54:06,Intel Pentium Gold G6405T,1.5,75M,0.292169,59494400.0,400,91,10116000
29606,2022-03-18 16:59:15,Intel Xeon Gold 6354,1.8,384M,0.114938,51605504.0,700,1,36000
55998,2022-03-16 23:27:22,Intel Xeon Gold 6338T,1.1,384M,0.210809,49655808.0,900,31,2903000
11166,2022-03-19 03:56:56,AMD Ryzen 9 5900HX,0.7,128M,0.192237,48398336.0,600,31,3028000
2435,2022-03-19 09:30:32,AMD Ryzen 5 5600G,0.2,128M,0.185039,56930304.0,500,41,7650000
57343,2021-11-10 14:48:38,Intel Pentium Gold G6605,0.5,65M,0.345249,57683968.0,300,21,2727000
18239,2022-03-19 03:18:17,Intel Xeon Platinum 8358P,0.8,384M,0.263233,48365568.0,900,21,1946000
13044,2022-03-05 04:57:49,AMD EPYC 7543P,0.1,384M,0.100301,68882432.0,700,91,38700000
17589,2021-11-11 10:29:05,Intel Core i5-11600,1.0,66M,0.359331,54038528.0,900,41,3776000
56645,2021-11-06 11:30:10,Intel Xeon Gold 6338T,3.5,70M,0.332904,60542976.0,500,61,6137000
33003,2022-03-11 05:58:52,AMD Ryzen 5 5600G,0.2,256M,0.200739,71946240.0,1000,81,43894000
25951,2021-11-11 16:53:09,Intel Xeon Gold 6338N,1.5,73M,0.349346,60977152.0,400,71,7542000
35353,2021-10-28 12:39:24,AMD EPYC 7643,2.0,100M,0.378756,61112320.0,700,11,1098000
16359,2022-03-19 00:34:59,Intel Xeon Platinum 8352S,1.0,512M,0.033694,50753536.0,200,1,48000
40932,2022-03-18 15:35:02,Intel Xeon Gold 6346,1.9,384M,0.018316,40112128.0,100,21,1915000
28416,2022-03-07 04:10:25,Intel Core i3-10105F,0.2,384M,0.181699,64471040.0,300,101,17572000
21708,2022-03-18 04:26:06,Intel Xeon Silver 4316,0.4,128M,0.024229,48975872.0,100,41,4296000
12880,2022-03-19 07:54:39,Intel Xeon Gold 5318Y,0.3,384M,0.12452,50823168.0,400,1,94000
28052,2021-11-12 11:40:55,Intel Xeon Gold 6326,2.0,74M,0.261934,60178432.0,200,91,8054000
32512,2022-03-17 01:45:08,Intel Xeon Platinum 8358P,0.8,768M,0.076096,46710784.0,200,31,3014000
34569,2021-11-16 14:13:08,Intel Pentium Gold G6405,4.0,67M,0.239896,49717248.0,200,71,7248000
42032,2022-03-17 16:49:05,AMD EPYC 74F3,1.6,384M,0.161597,49987584.0,600,31,3089000
29053,2021-11-04 05:47:40,Intel Core i3-10105,1.5,80M,0.291008,58933248.0,300,91,9376000
42807,2022-03-18 15:20:07,AMD EPYC 7713P,2.0,512M,0.185363,51687424.0,900,31,3030000
47400,2022-03-16 19:22:02,Intel Core i9-11900F,1.5,896M,0.093785,51810304.0,800,51,5054000
21735,2021-11-12 09:54:40,Intel Xeon Gold 6312U,3.0,66M,0.339368,49369088.0,400,71,6712000
39333,2022-03-07 00:22:41,Intel Xeon Platinum 8376HL,0.2,384M,0.191502,72089600.0,900,1,192000
24372,2022-03-18 14:43:01,AMD EPYC 7413,2.0,768M,0.123556,51740672.0,300,51,4963000
1513,2022-03-07 18:56:24,Intel Xeon Gold 5318S,0.1,384M,0.094261,56930304.0,200,61,64715000
9310,2021-11-16 13:57:07,Intel Xeon Gold 6330H,4.0,68M,0.371375,58867712.0,1000,51,4872000
53206,2021-11-12 07:23:47,Intel Xeon Gold 6336Y,1.5,64M,0.350267,48857088.0,400,31,3072000
6451,2022-03-17 16:32:06,AMD EPYC 7713P,1.6,128M,0.129973,51884032.0,300,11,1086000
4516,2022-03-10 02:11:35,Intel Xeon Platinum 8368Q,0.1,384M,0.100749,59277312.0,700,41,67995000
9779,2022-03-18 20:36:27,Intel Xeon Gold 6314U,1.4,1024M,0.035264,48926720.0,200,1,41000
13817,2022-03-19 03:52:33,Intel Xeon Platinum 8360H,0.7,1024M,0.153388,50802688.0,500,51,5184000
28765,2022-03-17 00:06:29,Intel Xeon Gold 6348H,1.0,896M,0.129559,53846016.0,700,1,39000
42386,2022-03-17 06:30:27,AMD EPYC 7663,0.4,128M,0.107453,52092928.0,800,51,4951000
5092,2022-03-16 14:10:43,Intel Xeon Platinum 8352S,2.0,128M,0.146537,50081792.0,700,21,2290000
48143,2022-03-06 14:54:16,Intel Xeon Platinum 8376HL,0.2,128M,0.171895,59568128.0,500,11,2521000
52925,2021-11-06 13:20:52,Intel Xeon Gold 6330H,3.5,65M,0.33385,58478592.0,500,11,1084000
42074,2022-03-18 03:43:31,AMD EPYC 7543P,0.5,768M,0.157488,47566848.0,600,11,1042000
26383,2022-03-18 18:19:54,AMD Ryzen 7 5700G,1.7,768M,0.180441,49131520.0,900,31,3113000
35893,2022-03-17 22:25:41,Intel Xeon Gold 5318H,1.0,1024M,0.013684,48848896.0,100,51,5963000
361,2022-03-19 07:47:39,Intel Xeon Platinum 8362,0.3,640M,0.062009,47226880.0,200,11,1028000
39782,2022-03-18 19:13:03,Intel Core i3-10325,1.6,768M,0.179926,51138560.0,800,41,3866000
42721,2021-11-13 17:14:35,AMD Ryzen 3 5300G,4.0,72M,0.404397,51507200.0,300,31,3063000
49449,2021-10-27 18:29:23,AMD Ryzen 9 5980HS,0.5,100M,0.417378,66650112.0,500,21,2626000
16294,2021-11-12 18:13:14,AMD EPYC 7343,2.0,71M,0.393372,57114624.0,700,61,6203000
16844,2021-11-11 23:29:06,Intel Xeon Platinum 8362,3.0,72M,0.397294,61083648.0,600,21,1913000
47598,2022-03-17 17:51:36,Intel Xeon Platinum 8380,1.5,896M,0.103083,52326400.0,700,1,35000
7302,2022-03-11 16:31:51,AMD Ryzen 7 5800H,0.1,896M,0.097325,54923264.0,700,21,6209000
42127,2022-03-17 14:59:28,Intel Pentium Gold G6505T,1.8,384M,0.11276,54112256.0,700,51,5049000
53632,2022-03-17 21:31:48,Intel Xeon Platinum 8352V,1.1,512M,0.142604,50520064.0,300,41,3911000
39251,2021-11-06 20:00:13,Intel Xeon Gold 6338T,4.0,85M,0.358508,60911616.0,800,81,8354000
49946,2021-11-11 10:16:24,AMD EPYC 7763,1.0,66M,0.345069,55472128.0,800,61,5505000
20490,2022-03-17 06:09:50,Intel Xeon Platinum 8380,0.4,256M,0.162496,49188864.0,600,11,1055000
21150,2022-03-18 15:47:32,AMD EPYC 7543,1.9,896M,0.147239,52449280.0,500,1,35000
13063,2021-11-03 12:48:43,Intel Xeon Gold 6336Y,1.0,95M,0.321671,66260992.0,1000,1,43000
30038,2022-03-16 22:11:46,Intel Xeon Platinum 8352M,1.2,512M,0.146495,49741824.0,700,41,3885000
13984,2021-10-29 07:13:40,Intel Xeon Gold 5318Y,4.0,200M,0.339236,59916288.0,500,21,2205000
2346,2021-11-10 21:11:36,Intel Xeon Platinum 8380,2.5,75M,0.366767,59592704.0,600,71,6631000
4468,2022-03-16 16:07:53,AMD EPYC 7543,1.8,768M,0.097629,50880512.0,700,1,35000
4208,2022-03-07 03:54:46,Intel Core i3-10325,0.2,384M,0.158578,56102912.0,200,91,9522000
24414,2022-03-10 21:02:32,Intel Pentium Gold G6405,0.2,128M,0.201499,68902912.0,400,91,64313000
17620,2021-11-15 21:33:40,Intel Xeon Gold 6326,3.5,66M,0.395568,54673408.0,800,41,3988000
5346,2021-11-12 06:12:26,Intel Pentium Gold G6405T,3.0,68M,0.050692,43876352.0,100,41,3947000
4636,2022-03-16 22:21:43,Intel Xeon Gold 6334,1.2,128M,0.095072,50274304.0,800,51,5156000
44566,2021-11-12 05:15:40,Intel Xeon Platinum 8362,1.5,66M,0.0,31436800.0,100,1,40000
32732,2022-03-16 21:42:26,Intel Xeon Gold 6342,1.2,640M,0.018257,42926080.0,100,31,3044000
31522,2022-03-16 18:44:24,Intel Xeon Platinum 8351N,1.5,1024M,0.049252,51093504.0,200,11,1055000
33173,2022-03-17 07:37:23,Intel Xeon Gold 6334,0.3,384M,0.10496,53321728.0,800,51,5367000
38039,2021-11-13 17:16:36,Intel Xeon Gold 5318S,4.0,72M,0.419994,54542336.0,300,61,5923000
44317,2022-03-18 21:16:18,Intel Xeon Platinum 8376HL,1.4,512M,0.179278,49016832.0,900,11,1049000
22627,2022-03-19 03:07:59,Intel Xeon Platinum 8368Q,0.8,128M,0.210143,49364992.0,800,11,1030000
43505,2021-11-12 01:38:51,Intel Xeon Gold 6348,3.0,71M,0.365453,59953152.0,700,91,8812000
34100,2022-03-18 23:33:17,Intel Core i9-11900KF,1.1,256M,0.0,38211584.0,100,11,1149000
34632,2022-03-17 19:51:32,Intel Core i3-10105T,1.3,512M,0.150447,50610176.0,700,11,1023000
4472,2021-11-06 22:30:45,Intel Xeon Gold 5320T,4.0,75M,0.039115,45805568.0,100,41,4177000
42015,2022-03-19 02:43:57,Intel Xeon Silver 4314,0.8,256M,0.175939,48910336.0,400,21,1975000
21541,2021-11-12 00:15:39,AMD Ryzen 9 5900HX,1.5,69M,0.355574,48648192.0,500,31,2911000
54627,2021-11-10 02:11:30,Intel Core i9-11900F,1.0,73M,0.124813,55402496.0,200,1,45000
52665,2022-03-17 17:56:52,Intel Pentium Gold G6605,1.5,256M,0.202366,51048448.0,700,41,3962000
7714,2022-03-11 15:08:55,Intel Xeon Gold 6336Y,1.6,384M,0.173277,45940736.0,500,21,2016000
49860,2022-03-09 16:01:25,AMD Ryzen 9 5980HS,0.1,384M,0.100523,59092992.0,300,61,104406000
40698,2021-11-04 21:11:51,Intel Xeon Gold 6328H,2.0,80M,0.328829,62115840.0,1000,81,8226000
47729,2022-03-17 05:31:14,Intel Xeon Platinum 8368,0.5,512M,0.215577,48914432.0,900,21,1962000
22897,2022-03-19 04:07:25,AMD EPYC 74F3,0.7,896M,0.167393,50495488.0,800,1,37000
25690,2022-03-16 18:15:54,AMD EPYC 7643,1.6,768M,0.176073,47484928.0,800,11,1039000
48968,2022-03-10 21:42:50,Intel Xeon Platinum 8358,0.2,768M,0.201108,65392640.0,500,61,38495000
35040,2021-10-28 19:23:01,Intel Xeon Gold 6338T,3.0,200M,0.257347,56102912.0,200,81,8865000
13827,2021-11-04 23:38:25,Intel Core i3-10325,2.0,70M,0.29428,58740736.0,500,1,43000
21954,2021-10-28 02:43:11,Intel Core i9-11900KF,1.5,200M,0.305647,62181376.0,400,101,10947000
55561,2021-11-15 12:54:06,Intel Xeon Gold 6346,3.5,71M,0.359344,60338176.0,1000,61,6158000
15112,2021-10-28 01:46:14,Intel Core i3-10105T,1.0,100M,0.421863,56385536.0,900,31,3018000
56822,2022-03-18 23:49:04,AMD EPYC 73F3,1.1,384M,0.15382,49111040.0,500,31,3200000
40630,2022-03-11 15:25:35,AMD EPYC 7443P,1.6,640M,0.12474,51793920.0,700,51,5248000
16898,2022-03-18 02:57:18,Intel Xeon Gold 6336Y,0.6,1024M,0.209519,49766400.0,800,11,1095000
40951,2021-11-11 18:27:31,Intel Xeon Gold 6348,1.5,72M,0.247367,51339264.0,200,51,4543000
33846,2022-03-17 13:41:12,AMD EPYC 7543P,1.9,640M,0.122341,50647040.0,400,41,3799000
15427,2022-03-17 00:43:22,AMD Ryzen 5 5600G,0.9,256M,0.032911,51171328.0,200,1,33000
39841,2022-03-11 17:19:03,Intel Xeon Gold 5320T,1.8,256M,0.171211,47075328.0,600,31,3265000
23028,2022-03-11 09:59:28,AMD Ryzen 5 5600G,0.4,512M,0.183472,53841920.0,400,51,5083000
7102,2021-11-13 02:10:45,Intel Xeon Gold 6348H,3.5,69M,0.347346,56307712.0,500,61,5812000
31777,2021-11-14 00:38:23,Intel Xeon Gold 6346,4.0,66M,0.0,0.0,400,81,8269000
38273,2022-03-18 18:55:06,Intel Xeon Platinum 8368,1.6,896M,0.21461,49668096.0,600,21,2005000
58342,2022-03-18 20:36:28,AMD EPYC 7453,1.4,768M,0.035531,47038464.0,200,1,46000
23163,2021-10-27 18:07:10,Intel Core i9-11900,0.5,100M,0.324082,60747776.0,300,21,2690000
22563,2022-03-17 16:04:02,Intel Pentium Gold G6405T,1.7,640M,0.203585,51687424.0,800,31,2993000
22023,2022-03-16 16:45:45,AMD EPYC 7543P,1.7,768M,0.044215,48107520.0,200,11,1025000
8980,2021-11-09 05:31:43,Intel Core i3-10105,0.5,75M,0.46747,63795200.0,900,41,5703000
50610,2022-03-17 13:13:31,AMD EPYC 7453,2.0,384M,0.179676,49135616.0,900,21,1938000
46643,2022-03-11 02:22:17,Intel Xeon Gold 5318Y,0.2,384M,0.201174,72904704.0,800,91,61006000
3954,2022-03-17 17:17:51,Intel Xeon Platinum 8358P,1.6,512M,0.237722,49594368.0,1000,11,1079000
5911,2021-11-12 16:32:42,Intel Core i5-11500,2.0,72M,0.395658,57323520.0,800,81,7909000
53372,2021-10-29 11:19:59,Intel Xeon Gold 6336Y,4.0,100M,0.348894,59916288.0,700,51,4995000
38254,2022-03-19 02:53:45,Intel Xeon Gold 5320,0.8,768M,0.174886,48603136.0,600,11,1058000
57853,2021-11-14 17:16:54,AMD Ryzen 7 5800H,3.0,70M,0.364681,60014592.0,1000,71,6999000
10695,2022-03-18 01:38:32,Intel Xeon Silver 4310T,0.7,768M,0.129082,48705536.0,500,31,3058000
30570,2021-11-03 17:04:42,Intel Xeon Platinum 8352M,1.0,80M,0.151463,58007552.0,200,11,1102000
50003,2022-03-16 20:36:46,Intel Xeon Platinum 8380H,1.4,896M,0.178203,50438144.0,1000,31,2978000
46386,2022-03-18 20:39:20,AMD Ryzen 9 5900HX,1.4,256M,0.105038,47910912.0,300,1,37000
32673,2021-11-11 05:51:54,Intel Xeon Gold 6338N,1.0,68M,0.345057,56782848.0,400,51,4775000
42251,2022-03-18 14:49:54,AMD EPYC 7343,2.0,384M,0.142301,48783360.0,500,21,2050000
10097,2021-10-29 05:07:47,Intel Core i9-11900F,3.5,100M,0.273985,62590976.0,400,1,40000
